context,G0_mM,hours,image_key,ploidy_state,n_group_cells,median_cell_area_px,median_nuclear_area_px,field_cell_count,field_total_segmented_area_px,context_label,G0_label
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D3_2_01d16h00m,low,310,1627,175,310,553465,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D3_3_01d16h00m,low,341,1594,185,341,607656,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D3_4_01d16h00m,low,362,1611,177.5,362,613529,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D8_1_01d16h00m,high,344,1429,212,344,543519,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D8_2_01d16h00m,high,345,1417,204,345,522321,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D8_3_01d16h00m,high,375,1503,220,375,617527,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D8_4_01d16h00m,high,299,1453,207,299,482921,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E3_1_01d16h00m,low,309,1581,178,309,547129,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E3_2_01d16h00m,low,229,1528,172,229,383471,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E3_3_01d16h00m,low,323,1669,185,323,579936,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E3_4_01d16h00m,low,305,1588,179,305,527143,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E8_1_01d16h00m,high,302,1471.5,207,302,480726,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E8_2_01d16h00m,high,326,1338.5,193,326,498331,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E8_3_01d16h00m,high,339,1422,203,339,516245,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E8_4_01d16h00m,high,377,1395,210,377,578189,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B3_1_02d00h00m,low,284,1660,184,284,506468,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B3_2_02d00h00m,low,241,1686,182,241,443763,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B3_3_02d00h00m,low,281,1685,186,281,501331,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B3_4_02d00h00m,low,178,1776,189,178,323302,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B8_1_02d00h00m,high,314,1147,203,314,399272,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B8_2_02d00h00m,high,254,1183.5,203,254,347002,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B8_3_02d00h00m,high,340,1246.5,205,340,472010,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B8_4_02d00h00m,high,317,1266,216,317,441500,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C3_1_02d00h00m,low,245,1649,182,245,432601,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C3_2_02d00h00m,low,284,1547,178,284,492717,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C3_3_02d00h00m,low,245,1702,190,245,446591,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C3_4_02d00h00m,low,199,1687,186,199,362223,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C8_1_02d00h00m,high,210,1336,209.5,210,310726,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C8_2_02d00h00m,high,260,1239.5,202,260,371867,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C8_3_02d00h00m,high,273,1263,206,273,402379,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C8_4_02d00h00m,high,327,1336,214,327,497412,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D3_1_02d00h00m,low,257,1582,180,257,448664,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D3_2_02d00h00m,low,314,1653,181,314,570925,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D3_3_02d00h00m,low,346,1670,190,346,631653,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D3_4_02d00h00m,low,359,1597,178,359,600251,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D8_1_02d00h00m,high,319,1304,210,319,459131,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D8_2_02d00h00m,high,320,1310,204.5,320,464738,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D8_3_02d00h00m,high,359,1272,205,359,520758,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D8_4_02d00h00m,high,283,1366,206,283,432283,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E3_1_02d00h00m,low,314,1615,181,314,573399,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E3_2_02d00h00m,low,234,1624.5,182,234,411805,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E3_3_02d00h00m,low,336,1667.5,188,336,609107,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E3_4_02d00h00m,low,304,1643.5,185,304,531153,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E8_1_02d00h00m,high,276,1308.5,202,276,410745,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E8_2_02d00h00m,high,313,1279,199,313,472938,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E8_3_02d00h00m,high,301,1263,205,301,425661,SUM-159-fuse I00,0.1 mM
I00 fuse,0.1,48,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E8_4_02d00h00m,high,339,1193,207,339,461492,SUM-159-fuse I00,0.1 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_1_01d00h00m,high,339,1381,202,339,495987,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_2_01d00h00m,high,367,1332,206,367,530132,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_3_01d00h00m,high,343,1400,201,343,501235,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_4_01d00h00m,high,373,1429,204,373,554728,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_1_01d00h00m,low,294,1621.5,180.5,294,509873,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_2_01d00h00m,low,374,1626,184.5,374,649618,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_3_01d00h00m,low,385,1651,186,385,647256,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_4_01d00h00m,low,266,1642.5,179,266,476711,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_1_01d00h00m,high,291,1503,202,291,465975,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_2_01d00h00m,high,293,1490,208,293,457905,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_3_01d00h00m,high,361,1353,200,361,521537,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_4_01d00h00m,high,320,1461.5,203,320,488718,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_1_01d00h00m,low,309,1732,188,309,561294,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_2_01d00h00m,low,254,1619,178,254,456130,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_3_01d00h00m,low,305,1672,183,305,541999,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_4_01d00h00m,low,299,1642,181,299,527487,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_1_01d00h00m,high,284,1423.5,200.5,284,424151,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_2_01d00h00m,high,309,1488,203,309,488500,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_3_01d00h00m,high,351,1367,207,351,519691,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_4_01d00h00m,high,387,1445,203,387,579770,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D5_1_01d00h00m,low,274,1617.5,181,274,473290,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D5_2_01d00h00m,low,295,1718,191,295,531823,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D5_3_01d00h00m,low,271,1705,184,271,514873,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D5_4_01d00h00m,low,355,1655,186,355,628495,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E10_1_01d00h00m,high,224,1456.5,200,224,356926,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E10_2_01d00h00m,high,290,1555,209,290,470806,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E10_3_01d00h00m,high,305,1518,212,305,476722,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E10_4_01d00h00m,high,343,1438,206,343,515233,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E5_1_01d00h00m,low,264,1572,177.5,264,440332,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E5_2_01d00h00m,low,291,1640,178,291,515367,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E5_3_01d00h00m,low,403,1578,186,403,673949,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,24,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E5_4_01d00h00m,low,374,1760,196,374,672691,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_1_01d08h00m,high,500,1274.5,205,500,689048,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_2_01d08h00m,high,502,1306.5,210.5,502,706234,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_3_01d08h00m,high,462,1308.5,206.5,462,637527,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_4_01d08h00m,high,511,1324,209,511,706525,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_1_01d08h00m,low,335,1871,201,335,658172,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_2_01d08h00m,low,424,1799.5,201,424,817064,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_3_01d08h00m,low,436,1865.5,203,436,838120,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_4_01d08h00m,low,296,1854.5,204,296,604246,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_1_01d08h00m,high,415,1396,206,415,617079,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_2_01d08h00m,high,433,1294,199,433,590134,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_3_01d08h00m,high,502,1312.5,211,502,703859,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_4_01d08h00m,high,437,1358,207,437,633363,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_1_01d08h00m,low,356,1817,194,356,695070,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_2_01d08h00m,low,293,1817,194,293,576632,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_3_01d08h00m,low,347,1869,199,347,680047,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_4_01d08h00m,low,338,1818,199,338,666691,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_1_01d08h00m,high,404,1353,205,404,576428,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_2_01d08h00m,high,437,1401,206,437,631373,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_3_01d08h00m,high,483,1316,211,483,673161,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_4_01d08h00m,high,520,1374.5,218,520,744043,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D5_1_01d08h00m,low,311,1866,205,311,614213,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D5_2_01d08h00m,low,341,1804,202,341,668462,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D5_3_01d08h00m,low,323,1760,194,323,649630,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D5_4_01d08h00m,low,410,1870,206.5,410,823071,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E10_1_01d08h00m,high,333,1395,209,333,490187,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E10_2_01d08h00m,high,407,1416,210,407,605806,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E10_3_01d08h00m,high,449,1341,205,449,646799,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E10_4_01d08h00m,high,503,1272,200,503,664212,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E5_1_01d08h00m,low,318,1757.5,190.5,318,587602,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E5_2_01d08h00m,low,336,1873,197.5,336,671906,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E5_3_01d08h00m,low,463,1783,202,463,860518,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,32,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_E5_4_01d08h00m,low,436,1800,209,436,839110,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_1_01d16h00m,high,553,1277,211,553,753170,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_2_01d16h00m,high,550,1373,222,550,801553,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_3_01d16h00m,high,513,1271,214,513,697461,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B10_4_01d16h00m,high,571,1280,218,571,780366,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_1_01d16h00m,low,385,1763,201,385,752201,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_2_01d16h00m,low,486,1830,209,486,958373,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_3_01d16h00m,low,496,1751.5,207,496,948481,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_B5_4_01d16h00m,low,354,1742.5,205,354,699922,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_1_01d16h00m,high,456,1347.5,216,456,665133,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_2_01d16h00m,high,477,1352,215,477,677722,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_3_01d16h00m,high,569,1314,217,569,776596,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C10_4_01d16h00m,high,494,1332,219,494,703751,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_1_01d16h00m,low,409,1874,208,409,827592,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_2_01d16h00m,low,333,1913,209,333,686197,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_3_01d16h00m,low,395,1816,207,395,775126,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_C5_4_01d16h00m,low,386,1801.5,199,386,762673,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_1_01d16h00m,high,475,1267,210,475,646753,SUM-159-fuse I00,0.5 mM
I00 fuse,0.5,40,SUM-159_I00-IncucyteRawDataLiveDead-varyGlucose_D10_2_01d16h00m,high,482,1329.5,216,482,683203,SUM-159-fuse I00,0.5 mM
