context,G0_mM,ploidy_state,n_cells,bin_left_px,bin_right_px,metric,fraction_cells,median_px
I00 fuse,0.1,low,2712,174.927118743984,193.069772888325,nuclear,0.157968313140727,173
I00 fuse,0.1,low,14,24.3060443338441,26.8269579527973,nuclear,0.00081547064305685,173
I00 fuse,0.1,low,42,59.0783791158794,65.2057229342861,nuclear,0.00244641192917055,173
I00 fuse,0.1,low,105,87.6712387296868,96.7641053709454,nuclear,0.00611602982292638,173
I00 fuse,0.1,low,2028,193.069772888325,213.09410153668,nuclear,0.118126747437092,173
I00 fuse,0.1,low,357,286.512026966378,316.227766016838,nuclear,0.0207945013979497,173
I00 fuse,0.1,low,1136,117.876863479359,130.102521691083,nuclear,0.0661696178937558,173
I00 fuse,0.1,low,1593,130.102521691083,143.596170196222,nuclear,0.0927889095992544,173
I00 fuse,0.1,low,497,106.800043251458,117.876863479359,nuclear,0.0289492078285182,173
I00 fuse,0.1,low,165,349.025487895958,385.224842003675,nuclear,0.00961090400745573,173
I00 fuse,0.1,low,758,235.195263507096,259.58865861264,nuclear,0.0441519105312209,173
I00 fuse,0.1,low,111,385.224842003675,425.178630338289,nuclear,0.00646551724137931,173
I00 fuse,0.1,low,249,316.227766016838,349.025487895958,nuclear,0.0145037278657968,173
I00 fuse,0.1,low,35,517.947467923121,571.666650191362,nuclear,0.00203867660764212,173
I00 fuse,0.1,low,62,79.4328234724281,87.6712387296868,nuclear,0.00361136999068034,173
I00 fuse,0.1,low,23,630.957344480193,696.397402962432,nuclear,0.00133970177073625,173
I00 fuse,0.1,low,51,71.9685673001152,79.4328234724281,nuclear,0.00297064305684995,173
I00 fuse,0.1,low,10,19.9526231496888,22.0220194998738,nuclear,0.000582479030754893,173
I00 fuse,0.1,low,7,22.0220194998738,24.3060443338441,nuclear,0.000407735321528425,173
I00 fuse,0.1,low,88,425.178630338289,469.276245934884,nuclear,0.00512581547064306,173
I00 fuse,0.1,low,10,29.6093293962708,32.6802758941013,nuclear,0.000582479030754893,173
I00 fuse,0.1,low,32,39.8107170553497,43.9397056076079,nuclear,0.00186393289841566,173
I00 fuse,0.1,low,11,696.397402962432,768.624610039774,nuclear,0.000640726933830382,173
I00 fuse,0.1,low,12,26.8269579527973,29.6093293962708,nuclear,0.000698974836905871,173
I00 fuse,0.1,low,4,14.8398178896757,16.3789370695407,nuclear,0.000232991612301957,173
I00 fuse,0.1,low,43,65.2057229342861,71.9685673001152,nuclear,0.00250465983224604,173
I00 fuse,0.1,low,58,469.276245934884,517.947467923121,nuclear,0.00337837837837838,173
I00 fuse,0.1,low,1,13.4453288429976,14.8398178896757,nuclear,5.82479030754893e-05,173
I00 fuse,0.1,low,21,32.6802758941013,36.0697271532629,nuclear,0.00122320596458527,173
I00 fuse,0.1,low,8,848.342898244073,936.329208823942,nuclear,0.000465983224603914,173
I00 fuse,0.1,low,6,16.3789370695407,18.0776867696343,nuclear,0.000349487418452936,173
I00 fuse,0.1,low,3,18.0776867696343,19.9526231496888,nuclear,0.000174743709226468,173
I00 fuse,0.1,low,22,571.666650191362,630.957344480193,nuclear,0.00128145386766076,173
I00 fuse,0.1,low,9,768.624610039774,848.342898244073,nuclear,0.000524231127679404,173
I00 fuse,0.1,low,35,53.5268182284711,59.0783791158794,nuclear,0.00203867660764212,173
I00 fuse,0.1,low,16,36.0697271532629,39.8107170553497,nuclear,0.000931966449207829,173
I00 fuse,0.5,low,1806,259.58865861264,286.512026966378,nuclear,0.0735162419604331,202
I00 fuse,0.5,low,23,29.6093293962708,32.6802758941013,nuclear,0.000936253358300089,202
I00 fuse,0.5,low,225,96.7641053709454,106.800043251458,nuclear,0.00915900024424001,202
I00 fuse,0.5,low,117,469.276245934884,517.947467923121,nuclear,0.0047626801270048,202
I00 fuse,0.5,low,752,117.876863479359,130.102521691083,nuclear,0.0306114141496377,202
I00 fuse,0.5,low,3443,193.069772888325,213.09410153668,nuclear,0.140153057070748,202
I00 fuse,0.5,low,19,26.8269579527973,29.6093293962708,nuclear,0.000773426687291378,202
I00 fuse,0.5,low,619,316.227766016838,349.025487895958,nuclear,0.0251974273385981,202
I00 fuse,0.5,low,1703,143.596170196222,158.489319246111,nuclear,0.0693234551819588,202
I00 fuse,0.5,low,2521,235.195263507096,259.58865861264,nuclear,0.10262150940324,202
I00 fuse,0.5,low,3274,174.927118743984,193.069772888325,nuclear,0.13327363022063,202
I00 fuse,0.5,low,183,425.178630338289,469.276245934884,nuclear,0.00744932019864854,202
I00 fuse,0.5,low,2410,158.489319246111,174.927118743984,nuclear,0.0981030692827485,202
I00 fuse,0.5,low,3188,213.09410153668,235.195263507096,nuclear,0.129772856793943,202
I00 fuse,0.5,low,1091,130.102521691083,143.596170196222,nuclear,0.044410974517626,202
I00 fuse,0.5,low,263,385.224842003675,425.178630338289,nuclear,0.0107058536188228,202
I00 fuse,0.5,low,1069,286.512026966378,316.227766016838,nuclear,0.0435154278270781,202
I00 fuse,0.5,low,13,24.3060443338441,26.8269579527973,nuclear,0.000529186680778312,202
I00 fuse,0.5,low,413,106.800043251458,117.876863479359,nuclear,0.0168118537816494,202
I00 fuse,0.5,low,385,349.025487895958,385.224842003675,nuclear,0.0156720670845885,202
I00 fuse,0.5,low,144,87.6712387296868,96.7641053709454,nuclear,0.0058617601563136,202
I00 fuse,0.5,low,67,65.2057229342861,71.9685673001152,nuclear,0.00272734673939591,202
I00 fuse,0.5,low,3,12.1818791201012,13.4453288429976,nuclear,0.000122120003256533,202
I00 fuse,0.5,low,59,59.0783791158794,65.2057229342861,nuclear,0.00240169339737849,202
I00 fuse,0.5,low,68,53.5268182284711,59.0783791158794,nuclear,0.00276805340714809,202
I00 fuse,0.5,low,60,43.9397056076079,48.496934285282,nuclear,0.00244240006513067,202
I00 fuse,0.5,low,78,517.947467923121,571.666650191362,nuclear,0.00317512008466987,202
I00 fuse,0.5,low,102,79.4328234724281,87.6712387296868,nuclear,0.00415208011072214,202
I00 fuse,0.5,low,94,71.9685673001152,79.4328234724281,nuclear,0.00382642676870471,202
I00 fuse,0.5,low,13,19.9526231496888,22.0220194998738,nuclear,0.000529186680778312,202
I00 fuse,0.5,low,5,16.3789370695407,18.0776867696343,nuclear,0.000203533338760889,202
I00 fuse,0.5,low,46,39.8107170553497,43.9397056076079,nuclear,0.00187250671660018,202
I00 fuse,0.5,low,4,18.0776867696343,19.9526231496888,nuclear,0.000162826671008711,202
I00 fuse,0.5,low,42,630.957344480193,696.397402962432,nuclear,0.00170968004559147,202
I00 fuse,0.5,low,13,848.342898244073,936.329208823942,nuclear,0.000529186680778312,202
I00 fuse,0.5,low,35,32.6802758941013,36.0697271532629,nuclear,0.00142473337132622,202
I00 fuse,0.5,low,41,48.496934285282,53.5268182284711,nuclear,0.00166897337783929,202
I00 fuse,0.5,low,37,696.397402962432,768.624610039774,nuclear,0.00150614670683058,202
I00 fuse,0.5,low,55,571.666650191362,630.957344480193,nuclear,0.00223886672636978,202
I00 fuse,0.5,low,16,22.0220194998738,24.3060443338441,nuclear,0.000651306684034845,202
I00 fuse,0.5,low,18,768.624610039774,848.342898244073,nuclear,0.000732720019539201,202
I00 fuse,0.5,low,1,10,11.0371550320276,nuclear,4.07066677521778e-05,202
I00 fuse,0.5,low,3,14.8398178896757,16.3789370695407,nuclear,0.000122120003256533,202
I00 fuse,1,low,48,43.9397056076079,48.496934285282,nuclear,0.001804850535815,202
I00 fuse,1,low,3595,193.069772888325,213.09410153668,nuclear,0.135175784921978,202
I00 fuse,1,low,720,316.227766016838,349.025487895958,nuclear,0.027072758037225,202
I00 fuse,1,low,2751,235.195263507096,259.58865861264,nuclear,0.103440496333897,202
I00 fuse,1,low,2497,158.489319246111,174.927118743984,nuclear,0.0938898289152096,202
I00 fuse,1,low,6,19.9526231496888,22.0220194998738,nuclear,0.000225606316976875,202
I00 fuse,1,low,1257,130.102521691083,143.596170196222,nuclear,0.0472645234066554,202
I00 fuse,1,low,1189,286.512026966378,316.227766016838,nuclear,0.0447076518142508,202
I00 fuse,1,low,66,65.2057229342861,71.9685673001152,nuclear,0.00248166948674563,202
I00 fuse,1,low,1923,143.596170196222,158.489319246111,nuclear,0.0723068245910886,202
I00 fuse,1,low,3398,174.927118743984,193.069772888325,nuclear,0.12776837751457,202
I00 fuse,1,low,26,29.6093293962708,32.6802758941013,nuclear,0.00097762737356646,202
I00 fuse,1,low,3458,213.09410153668,235.195263507096,nuclear,0.130024440684339,202
I00 fuse,1,low,1889,259.58865861264,286.512026966378,nuclear,0.0710283887948863,202
I00 fuse,1,low,55,48.496934285282,53.5268182284711,nuclear,0.00206805790562136,202
I00 fuse,1,low,287,96.7641053709454,106.800043251458,nuclear,0.0107915021620605,202
I00 fuse,1,low,874,117.876863479359,130.102521691083,nuclear,0.0328633201729648,202
I00 fuse,1,low,469,106.800043251458,117.876863479359,nuclear,0.0176348937770258,202
I00 fuse,1,low,488,349.025487895958,385.224842003675,nuclear,0.0183493137807859,202
I00 fuse,1,low,138,469.276245934884,517.947467923121,nuclear,0.00518894529046813,202
I00 fuse,1,low,71,59.0783791158794,65.2057229342861,nuclear,0.00266967475089303,202
I00 fuse,1,low,143,79.4328234724281,87.6712387296868,nuclear,0.00537695055461553,202
I00 fuse,1,low,55,53.5268182284711,59.0783791158794,nuclear,0.00206805790562136,202
I00 fuse,1,low,95,71.9685673001152,79.4328234724281,nuclear,0.00357210001880053,202
I00 fuse,1,low,305,385.224842003675,425.178630338289,nuclear,0.0114683211129912,202
I00 fuse,1,low,28,32.6802758941013,36.0697271532629,nuclear,0.00105282947922542,202
I00 fuse,1,low,159,87.6712387296868,96.7641053709454,nuclear,0.0059785673998872,202
I00 fuse,1,low,59,571.666650191362,630.957344480193,nuclear,0.00221846211693927,202
I00 fuse,1,low,90,517.947467923121,571.666650191362,nuclear,0.00338409475465313,202
I00 fuse,1,low,203,425.178630338289,469.276245934884,nuclear,0.00763301372438428,202
I00 fuse,1,low,30,36.0697271532629,39.8107170553497,nuclear,0.00112803158488438,202
I00 fuse,1,low,28,39.8107170553497,43.9397056076079,nuclear,0.00105282947922542,202
I00 fuse,1,low,4,1258.92541179417,1389.49549437314,nuclear,0.000150404211317917,202
I00 fuse,1,low,10,936.329208823942,1033.44106388056,nuclear,0.000376010528294792,202
I00 fuse,1,low,17,26.8269579527973,29.6093293962708,nuclear,0.000639217898101147,202
I00 fuse,1,low,18,24.3060443338441,26.8269579527973,nuclear,0.000676818950930626,202
I00 fuse,1,low,12,848.342898244073,936.329208823942,nuclear,0.000451212633953751,202
I00 fuse,1,low,30,696.397402962432,768.624610039774,nuclear,0.00112803158488438,202
I00 fuse,1,low,10,18.0776867696343,19.9526231496888,nuclear,0.000376010528294792,202
I00 fuse,1,low,47,630.957344480193,696.397402962432,nuclear,0.00176724948298552,202
I00 fuse,1,low,21,768.624610039774,848.342898244073,nuclear,0.000789622109419064,202
I00 fuse,1,low,10,22.0220194998738,24.3060443338441,nuclear,0.000376010528294792,202
I00 fuse,0.1,high,2783,174.927118743984,193.069772888325,nuclear,0.141405416391444,207
I00 fuse,0.1,high,21,36.0697271532629,39.8107170553497,nuclear,0.00106701895228901,207
I00 fuse,0.1,high,2338,235.195263507096,259.58865861264,nuclear,0.118794776688176,207
I00 fuse,0.1,high,237,106.800043251458,117.876863479359,nuclear,0.012042071032976,207
I00 fuse,0.1,high,742,130.102521691083,143.596170196222,nuclear,0.0377013363142117,207
I00 fuse,0.1,high,2861,213.09410153668,235.195263507096,nuclear,0.145368629642803,207
I00 fuse,0.1,high,2963,193.069772888325,213.09410153668,nuclear,0.150551293125349,207
I00 fuse,0.1,high,38,53.5268182284711,59.0783791158794,nuclear,0.00193079619938011,207
I00 fuse,0.1,high,1173,143.596170196222,158.489319246111,nuclear,0.0596006300492861,207
I00 fuse,0.1,high,447,316.227766016838,349.025487895958,nuclear,0.0227122605558661,207
I00 fuse,0.1,high,1658,259.58865861264,286.512026966378,nuclear,0.0842436868045323,207
I00 fuse,0.1,high,929,286.512026966378,316.227766016838,nuclear,0.0472028860322138,207
I00 fuse,0.1,high,1842,158.489319246111,174.927118743984,nuclear,0.093592805243636,207
I00 fuse,0.1,high,37,517.947467923121,571.666650191362,nuclear,0.00187998577308064,207
I00 fuse,0.1,high,10,19.9526231496888,22.0220194998738,nuclear,0.000508104262994767,207
I00 fuse,0.1,high,239,349.025487895958,385.224842003675,nuclear,0.0121436918855749,207
I00 fuse,0.1,high,92,87.6712387296868,96.7641053709454,nuclear,0.00467455921955185,207
I00 fuse,0.1,high,120,96.7641053709454,106.800043251458,nuclear,0.0060972511559372,207
I00 fuse,0.1,high,76,469.276245934884,517.947467923121,nuclear,0.00386159239876023,207
I00 fuse,0.1,high,16,26.8269579527973,29.6093293962708,nuclear,0.000812966820791626,207
I00 fuse,0.1,high,31,59.0783791158794,65.2057229342861,nuclear,0.00157512321528378,207
I00 fuse,0.1,high,62,79.4328234724281,87.6712387296868,nuclear,0.00315024643056755,207
I00 fuse,0.1,high,386,117.876863479359,130.102521691083,nuclear,0.019612824551598,207
I00 fuse,0.1,high,55,71.9685673001152,79.4328234724281,nuclear,0.00279457344647122,207
I00 fuse,0.1,high,156,385.224842003675,425.178630338289,nuclear,0.00792642650271836,207
I00 fuse,0.1,high,99,425.178630338289,469.276245934884,nuclear,0.00503023220364819,207
I00 fuse,0.1,high,11,24.3060443338441,26.8269579527973,nuclear,0.000558914689294243,207
I00 fuse,0.1,high,39,43.9397056076079,48.496934285282,nuclear,0.00198160662567959,207
I00 fuse,0.1,high,20,39.8107170553497,43.9397056076079,nuclear,0.00101620852598953,207
I00 fuse,0.1,high,8,22.0220194998738,24.3060443338441,nuclear,0.000406483410395813,207
I00 fuse,0.1,high,30,65.2057229342861,71.9685673001152,nuclear,0.0015243127889843,207
I00 fuse,0.1,high,23,630.957344480193,696.397402962432,nuclear,0.00116863980488796,207
I00 fuse,0.1,high,18,29.6093293962708,32.6802758941013,nuclear,0.00091458767339058,207
I00 fuse,0.1,high,10,768.624610039774,848.342898244073,nuclear,0.000508104262994767,207
I00 fuse,0.1,high,12,696.397402962432,768.624610039774,nuclear,0.00060972511559372,207
I00 fuse,0.1,high,26,571.666650191362,630.957344480193,nuclear,0.00132107108378639,207
I00 fuse,0.1,high,21,48.496934285282,53.5268182284711,nuclear,0.00106701895228901,207
I00 fuse,0.1,high,3,18.0776867696343,19.9526231496888,nuclear,0.00015243127889843,207
I00 fuse,0.1,high,31,32.6802758941013,36.0697271532629,nuclear,0.00157512321528378,207
I00 fuse,0.1,high,3,848.342898244073,936.329208823942,nuclear,0.00015243127889843,207
I00 fuse,0.1,high,4,16.3789370695407,18.0776867696343,nuclear,0.000203241705197907,207
I00 fuse,0.5,high,4,848.342898244073,936.329208823942,nuclear,0.000134916351861846,210.5
I00 fuse,0.5,high,2,12.1818791201012,13.4453288429976,nuclear,6.74581759309228e-05,210.5
I00 fuse,0.5,high,3,18.0776867696343,19.9526231496888,nuclear,0.000101187263896384,210.5
I00 fuse,1,high,3,16.3789370695407,18.0776867696343,nuclear,8.49208820448948e-05,208
I00 fuse,1,high,4,936.329208823942,1033.44106388056,nuclear,0.000113227842726526,208
I00 fuse,1,high,1,1389.49549437314,1533.60771877001,nuclear,2.83069606816316e-05,208
I00 fuse,0.1,low,2,12.1818791201012,13.4453288429976,nuclear,0.000116495806150979,173
I00 fuse,0.1,low,1,1033.44106388056,1140.62492385132,nuclear,5.82479030754893e-05,173
I00 fuse,0.1,low,2,11.0371550320276,12.1818791201012,nuclear,0.000116495806150979,173
I00 fuse,0.5,low,21,36.0697271532629,39.8107170553497,nuclear,0.000854840022795734,202
I00 fuse,0.5,low,1,1533.60771877001,1692.66661503788,nuclear,4.07066677521778e-05,202
I00 fuse,0.5,low,8,936.329208823942,1033.44106388056,nuclear,0.000325653342017422,202
I00 fuse,0.5,low,3,1033.44106388056,1140.62492385132,nuclear,0.000122120003256533,202
I00 fuse,0.5,low,2,1140.62492385132,1258.92541179417,nuclear,8.14133355043556e-05,202
I00 fuse,0.5,low,6,1258.92541179417,1389.49549437314,nuclear,0.000244240006513067,202
I00 fuse,0.5,low,1,2061.98600950222,2275.84592607479,nuclear,4.07066677521778e-05,202
I00 fuse,1,low,4,13.4453288429976,14.8398178896757,nuclear,0.000150404211317917,202
I00 fuse,1,low,4,16.3789370695407,18.0776867696343,nuclear,0.000150404211317917,202
I00 fuse,1,low,1,1692.66661503788,1868.22238477104,nuclear,3.76010528294792e-05,202
I00 fuse,1,low,1,12.1818791201012,13.4453288429976,nuclear,3.76010528294792e-05,202
I00 fuse,1,low,3,1033.44106388056,1140.62492385132,nuclear,0.000112803158488438,202
I00 fuse,0.1,high,5,14.8398178896757,16.3789370695407,nuclear,0.000254052131497383,207
I00 fuse,0.5,high,2,1140.62492385132,1258.92541179417,nuclear,6.74581759309228e-05,210.5
I00 fuse,0.5,high,1,10,11.0371550320276,nuclear,3.37290879654614e-05,210.5
I00 fuse,0.5,high,1,11.0371550320276,12.1818791201012,nuclear,3.37290879654614e-05,210.5
I00 fuse,1,high,2,1258.92541179417,1389.49549437314,nuclear,5.66139213632632e-05,208
I00 fuse,1,high,2,18.0776867696343,19.9526231496888,nuclear,5.66139213632632e-05,208
I00 fuse,0.5,low,2,11.0371550320276,12.1818791201012,nuclear,8.14133355043556e-05,202
I00 fuse,1,low,1,1389.49549437314,1533.60771877001,nuclear,3.76010528294792e-05,202
I00 fuse,1,low,1,10,11.0371550320276,nuclear,3.76010528294792e-05,202
I00 fuse,1,low,1,14.8398178896757,16.3789370695407,nuclear,3.76010528294792e-05,202
I00 fuse,0.1,high,1,13.4453288429976,14.8398178896757,nuclear,5.08104262994767e-05,207
I00 fuse,0.1,high,2,12.1818791201012,13.4453288429976,nuclear,0.000101620852598953,207
I00 fuse,0.1,high,2,10,11.0371550320276,nuclear,0.000101620852598953,207
I00 fuse,0.5,high,1,13.4453288429976,14.8398178896757,nuclear,3.37290879654614e-05,210.5
I00 fuse,1,high,1,12.1818791201012,13.4453288429976,nuclear,2.83069606816316e-05,208
I00 fuse,1,high,1,2772.40799674178,3059.9496872072,nuclear,2.83069606816316e-05,208
I00 fuse,0.1,low,1,936.329208823942,1033.44106388056,nuclear,5.82479030754893e-05,173
I00 fuse,0.1,low,1,1140.62492385132,1258.92541179417,nuclear,5.82479030754893e-05,173
I00 fuse,0.5,low,1,1389.49549437314,1533.60771877001,nuclear,4.07066677521778e-05,202
I00 fuse,0.1,high,1,1258.92541179417,1389.49549437314,nuclear,5.08104262994767e-05,207
M00b chem,0.5,high,1020,193.069772888325,213.09410153668,nuclear,0.0984365952518819,204
M00b chem,0.5,high,803,235.195263507096,259.58865861264,nuclear,0.0774946921443737,204
M00b chem,0.5,high,169,96.7641053709454,106.800043251458,nuclear,0.0163095927427138,204
M00b chem,0.5,high,41,630.957344480193,696.397402962432,nuclear,0.00395676510326192,204
M00b chem,0.5,high,560,286.512026966378,316.227766016838,nuclear,0.0540436209226018,204
M00b chem,0.5,high,937,213.09410153668,235.195263507096,nuclear,0.0904265585794248,204
M00b chem,0.5,high,23,768.624610039774,848.342898244073,nuclear,0.002219648716464,204
M00b chem,0.5,high,945,158.489319246111,174.927118743984,nuclear,0.0911986103068906,204
M00b chem,0.5,high,181,425.178630338289,469.276245934884,nuclear,0.0174676703339124,204
M00b chem,0.5,high,1070,174.927118743984,193.069772888325,nuclear,0.103261918548543,204
M00b chem,0.5,high,450,117.876863479359,130.102521691083,nuclear,0.0434279096699479,204
M00b chem,0.5,high,270,385.224842003675,425.178630338289,nuclear,0.0260567458019687,204
M00b chem,0.5,high,775,143.596170196222,158.489319246111,nuclear,0.0747925110982436,204
M00b chem,0.5,high,741,259.58865861264,286.512026966378,nuclear,0.0715112912565142,204
M00b chem,0.5,high,442,316.227766016838,349.025487895958,nuclear,0.0426558579424821,204
M00b chem,0.5,high,585,130.102521691083,143.596170196222,nuclear,0.0564562825709323,204
M00b chem,0.5,high,235,106.800043251458,117.876863479359,nuclear,0.0226790194943061,204
M00b chem,0.5,high,360,349.025487895958,385.224842003675,nuclear,0.0347423277359583,204
M00b chem,0.5,high,30,59.0783791158794,65.2057229342861,nuclear,0.00289519397799653,204
M00b chem,0.5,high,79,517.947467923121,571.666650191362,nuclear,0.00762401080872419,204
M00b chem,0.5,high,34,65.2057229342861,71.9685673001152,nuclear,0.0032812198417294,204
M00b chem,0.5,high,123,469.276245934884,517.947467923121,nuclear,0.0118702953097858,204
M00b chem,0.5,high,70,79.4328234724281,87.6712387296868,nuclear,0.00675545261532523,204
M00b chem,0.5,high,2,12.1818791201012,13.4453288429976,nuclear,0.000193012931866435,204
M00b chem,0.5,high,39,71.9685673001152,79.4328234724281,nuclear,0.00376375217139548,204
M00b chem,0.5,high,16,43.9397056076079,48.496934285282,nuclear,0.00154410345493148,204
M00b chem,0.5,high,18,32.6802758941013,36.0697271532629,nuclear,0.00173711638679792,204
M00b chem,0.5,high,62,571.666650191362,630.957344480193,nuclear,0.00598340088785949,204
M00b chem,0.5,high,95,87.6712387296868,96.7641053709454,nuclear,0.00916811426365567,204
M00b chem,0.5,high,32,53.5268182284711,59.0783791158794,nuclear,0.00308820690986296,204
M00b chem,0.5,high,11,36.0697271532629,39.8107170553497,nuclear,0.00106157112526539,204
M00b chem,0.5,high,33,696.397402962432,768.624610039774,nuclear,0.00318471337579618,204
M00b chem,0.5,high,6,39.8107170553497,43.9397056076079,nuclear,0.000579038795599305,204
M00b chem,0.5,high,9,936.329208823942,1033.44106388056,nuclear,0.000868558193398958,204
M00b chem,0.5,high,10,1033.44106388056,1140.62492385132,nuclear,0.000965064659332175,204
M00b chem,0.5,high,1,13.4453288429976,14.8398178896757,nuclear,9.65064659332175e-05,204
M00b chem,0.5,high,19,48.496934285282,53.5268182284711,nuclear,0.00183362285273113,204
M00b chem,0.5,high,3,22.0220194998738,24.3060443338441,nuclear,0.000289519397799653,204
M00b chem,0.5,high,5,19.9526231496888,22.0220194998738,nuclear,0.000482532329666088,204
M00b chem,0.5,high,3,24.3060443338441,26.8269579527973,nuclear,0.000289519397799653,204
M00b chem,0.5,high,4,1533.60771877001,1692.66661503788,nuclear,0.00038602586373287,204
M00b chem,0.5,high,6,26.8269579527973,29.6093293962708,nuclear,0.000579038795599305,204
M00b chem,0.5,high,3,1258.92541179417,1389.49549437314,nuclear,0.000289519397799653,204
M00b chem,1,high,690,286.512026966378,316.227766016838,nuclear,0.0508962159769861,197
M00b chem,1,high,1369,193.069772888325,213.09410153668,nuclear,0.100981043003614,197
M00b chem,1,high,1065,143.596170196222,158.489319246111,nuclear,0.0785572029210002,197
M00b chem,1,high,1349,158.489319246111,174.927118743984,nuclear,0.0995057903666003,197
M00b chem,1,high,215,425.178630338289,469.276245934884,nuclear,0.0158589658479015,197
M00b chem,1,high,989,235.195263507096,259.58865861264,nuclear,0.0729512429003467,197
M00b chem,1,high,396,349.025487895958,385.224842003675,nuclear,0.029210002212879,197
M00b chem,1,high,917,259.58865861264,286.512026966378,nuclear,0.067640333407096,197
M00b chem,1,high,633,117.876863479359,130.102521691083,nuclear,0.0466917459614959,197
M00b chem,1,high,295,385.224842003675,425.178630338289,nuclear,0.0217599763959578,197
M00b chem,1,high,859,130.102521691083,143.596170196222,nuclear,0.0633621007597551,197
M00b chem,1,high,509,316.227766016838,349.025487895958,nuclear,0.0375451796120086,197
M00b chem,1,high,208,96.7641053709454,106.800043251458,nuclear,0.0153426274249465,197
M00b chem,1,high,1472,174.927118743984,193.069772888325,nuclear,0.108578594084237,197
M00b chem,1,high,1148,213.09410153668,235.195263507096,nuclear,0.0846795013646087,197
M00b chem,1,high,125,87.6712387296868,96.7641053709454,nuclear,0.00922032898133805,197
M00b chem,1,high,144,469.276245934884,517.947467923121,nuclear,0.0106218189865014,197
M00b chem,1,high,359,106.800043251458,117.876863479359,nuclear,0.0264807848344029,197
M00b chem,1,high,13,19.9526231496888,22.0220194998738,nuclear,0.000958914214059158,197
M00b chem,1,high,30,48.496934285282,53.5268182284711,nuclear,0.00221287895552113,197
M00b chem,1,high,37,59.0783791158794,65.2057229342861,nuclear,0.00272921737847606,197
M00b chem,1,high,15,32.6802758941013,36.0697271532629,nuclear,0.00110643947776057,197
M00b chem,1,high,49,630.957344480193,696.397402962432,nuclear,0.00361436896068452,197
M00b chem,1,high,40,53.5268182284711,59.0783791158794,nuclear,0.00295050527402818,197
M00b chem,1,high,99,79.4328234724281,87.6712387296868,nuclear,0.00730250055321974,197
M00b chem,1,high,14,26.8269579527973,29.6093293962708,nuclear,0.00103267684590986,197
M00b chem,1,high,13,29.6093293962708,32.6802758941013,nuclear,0.000958914214059158,197
M00b chem,1,high,51,65.2057229342861,71.9685673001152,nuclear,0.00376189422438593,197
M00b chem,1,high,71,571.666650191362,630.957344480193,nuclear,0.00523714686140002,197
M00b chem,1,high,103,517.947467923121,571.666650191362,nuclear,0.00759755108062256,197
M00b chem,1,high,35,43.9397056076079,48.496934285282,nuclear,0.00258169211477466,197
M00b chem,1,high,32,696.397402962432,768.624610039774,nuclear,0.00236040421922254,197
M00b chem,1,high,4,1140.62492385132,1258.92541179417,nuclear,0.000295050527402818,197
M00b chem,1,high,18,39.8107170553497,43.9397056076079,nuclear,0.00132772737331268,197
M00b chem,1,high,72,71.9685673001152,79.4328234724281,nuclear,0.00531090949325072,197
M00b chem,1,high,4,22.0220194998738,24.3060443338441,nuclear,0.000295050527402818,197
M00b chem,1,high,2,1692.66661503788,1868.22238477104,nuclear,0.000147525263701409,197
M00b chem,1,high,5,14.8398178896757,16.3789370695407,nuclear,0.000368813159253522,197
M00b chem,1,high,27,768.624610039774,848.342898244073,nuclear,0.00199159105996902,197
M00b chem,1,high,12,848.342898244073,936.329208823942,nuclear,0.000885151582208453,197
M00b chem,1,high,10,24.3060443338441,26.8269579527973,nuclear,0.000737626318507044,197
M00b chem,1,high,1,13.4453288429976,14.8398178896757,nuclear,7.37626318507044e-05,197
M00b chem,1,high,8,1258.92541179417,1389.49549437314,nuclear,0.000590101054805636,197
M00b chem,1,high,7,36.0697271532629,39.8107170553497,nuclear,0.000516338422954931,197
M00b chem,1,high,4,16.3789370695407,18.0776867696343,nuclear,0.000295050527402818,197
M00b chem,1,high,2,18.0776867696343,19.9526231496888,nuclear,0.000147525263701409,197
M00b chem,1,high,12,936.329208823942,1033.44106388056,nuclear,0.000885151582208453,197
M00b chem,0.1,low,453,117.876863479359,130.102521691083,nuclear,0.0921106140707605,163
M00b chem,0.1,low,520,158.489319246111,174.927118743984,nuclear,0.105734038226922,163
M00b chem,0.1,low,17,59.0783791158794,65.2057229342861,nuclear,0.00345668971126474,163
M00b chem,0.1,low,3,14.8398178896757,16.3789370695407,nuclear,0.000610004066693778,163
M00b chem,0.1,low,588,143.596170196222,158.489319246111,nuclear,0.11956079707198,163
M00b chem,0.1,low,514,130.102521691083,143.596170196222,nuclear,0.104514030093534,163
M00b chem,0.1,low,148,259.58865861264,286.512026966378,nuclear,0.0300935339568931,163
M00b chem,0.1,low,286,106.800043251458,117.876863479359,nuclear,0.0581537210248068,163
M00b chem,0.1,low,553,174.927118743984,193.069772888325,nuclear,0.112444082960553,163
M00b chem,0.1,low,56,79.4328234724281,87.6712387296868,nuclear,0.0113867425782839,163
M00b chem,0.1,low,317,213.09410153668,235.195263507096,nuclear,0.0644570963806425,163
M00b chem,0.1,low,193,96.7641053709454,106.800043251458,nuclear,0.0392435949572997,163
M00b chem,0.1,low,29,71.9685673001152,79.4328234724281,nuclear,0.00589670597803985,163
M00b chem,0.1,low,96,87.6712387296868,96.7641053709454,nuclear,0.0195201301342009,163
M00b chem,0.1,low,422,193.069772888325,213.09410153668,nuclear,0.0858072387149248,163
